,District,School,City,State,Latitude,Longitude
78686,Bristol Warren,Rockwell School,Bristol,Rhode Island,41.69831,-71.27973
78687,Bristol Warren,Hugh Cole School,Warren,Rhode Island,41.72582,-71.25509
78689,Bristol Warren,Mary V. Quirk School,Warren,Rhode Island,41.72345,-71.28123
78690,Burrillville,Austin T. Levy School,Harrisville,Rhode Island,41.96551,-71.67713
78691,Burrillville,Burrillville High School,Harrisville,Rhode Island,41.96925,-71.66252
78692,Burrillville,William L. Callahan School,Harrisville,Rhode Island,41.96942,-71.68337
78695,Central Falls,Alan Shawn Feinstein School,Central Falls,Rhode Island,41.88475,-71.38637
78697,Central Falls,Capt. G. Harold Hunt School,Central Falls,Rhode Island,41.88472,-71.39778
78698,Central Falls,Central Falls Senior High School,Central Falls,Rhode Island,41.8867,-71.39146
78700,Central Falls,Margaret I. Robertson School,Central Falls,Rhode Island,41.89605,-71.38951
78702,Central Falls,Cowden Street School,Central Falls,Rhode Island,41.88776,-71.3961
78703,Chariho,Chariho Regional High School,Wood River Junction,Rhode Island,41.45219,-71.69636
78707,Chariho,The R.Y.S.E. School (Clinical Day & Alt. Learning),Wood River Junction,Rhode Island,41.44892,-71.69492
78710,Coventry,Blackrock School,Coventry,Rhode Island,41.71107,-71.55055
78711,Coventry,Coventry High School,Coventry,Rhode Island,41.68327,-71.59259
78713,Coventry,Washington Oak School,Coventry,Rhode Island,41.72418,-71.60273
78714,Coventry,Hopkins Hill School,Coventry,Rhode Island,41.67417,-71.56187
78715,Coventry,Oak Haven School,Coventry,Rhode Island,41.68581,-71.54252
78716,Coventry,Western Coventry School,Coventry,Rhode Island,41.6957,-71.69073
78717,Coventry,Little Oakers Pre-School,Coventry,Rhode Island,41.68327,-71.59259
78718,Coventry,Tiogue School,Coventry,Rhode Island,41.6787,-71.54499
78721,Cranston,Arlington School,Cranston,Rhode Island,41.79305,-71.45353
78722,Cranston,Chester W. Barrows School,Cranston,Rhode Island,41.77258,-71.40698
78723,Cranston,Cranston High School East,Cranston,Rhode Island,41.78017,-71.4388
78724,Cranston,Cranston High School West,Cranston,Rhode Island,41.77144,-71.47672
78725,Cranston,Daniel D. Waterman School,Cranston,Rhode Island,41.76624,-71.44024
78726,Cranston,Eden Park School,Cranston,Rhode Island,41.77261,-71.44551
78727,Cranston,Edgewood Highland School,Cranston,Rhode Island,41.78119,-71.39677
78728,Cranston,Edward S. Rhodes School,Cranston,Rhode Island,41.77501,-71.39607
78729,Cranston,Garden City School,Cranston,Rhode Island,41.76163,-71.45199
78730,Cranston,Gladstone Street School,Cranston,Rhode Island,41.79922,-71.45
78731,Cranston,Glen Hills School,Cranston,Rhode Island,41.75586,-71.4688
78733,Cranston,John W. Horton School,Cranston,Rhode Island,41.7835,-71.45054
78734,Cranston,Oak Lawn School,Cranston,Rhode Island,41.74617,-71.48139
78736,Cranston,Stadium School,Cranston,Rhode Island,41.78873,-71.44735
78737,Cranston,Stone Hill School,Cranston,Rhode Island,41.78771,-71.48302
78739,Cranston,William R. Dutemple School,Cranston,Rhode Island,41.78087,-71.43057
78740,Cranston,Woodridge School,Cranston,Rhode Island,41.77266,-71.45772
78741,Cranston,Ne Laborers' Career Academy,Cranston,Rhode Island,41.7422,-71.4527
78743,Cranston,George J. Peters School,Cranston,Rhode Island,41.78286,-71.47022
78745,Cumberland,Ashton School,Cumberland,Rhode Island,41.94465,-71.42689
78746,Cumberland,Community School,Cumberland,Rhode Island,41.97702,-71.39835
78747,Cumberland,Cumberland High School,Cumberland,Rhode Island,41.96436,-71.44531
78748,Cumberland,John J. Mclaughlin Cumberland Hill School,Cumberland,Rhode Island,41.9767,-71.4595
78750,Cumberland,Garvin Memorial School,Cumberland,Rhode Island,41.92848,-71.40046
78753,Cumberland,John J. Mclaughlin Cumberland Hill School Annex,Cumberland,Rhode Island,41.97679,-71.45802
78754,East Greenwich,East Greenwich High School,East Greenwich,Rhode Island,41.64297,-71.48549
78756,East Greenwich,Frenchtown School,East Greenwich,Rhode Island,41.62438,-71.51476
78758,East Greenwich,Meadowbrook Farms School,East Greenwich,Rhode Island,41.63789,-71.47808
78759,East Greenwich,George Hanaford School,East Greenwich,Rhode Island,41.65137,-71.4691
78760,East Providence,Agnes B. Hennessey School,East Providence,Rhode Island,41.8123,-71.38239
78761,East Providence,Alice M. Waddington School,Riverside,Rhode Island,41.76358,-71.34186
78762,East Providence,James R. D. Oldham School,Riverside,Rhode Island,41.75928,-71.35975
78763,East Providence,East Providence High School,East Providence,Rhode Island,41.81615,-71.35646
78764,East Providence,Kent Heights School,East Providence,Rhode Island,41.80192,-71.36164
78765,East Providence,Meadowcrest Early Childhood Family Center,Riverside,Rhode Island,41.77259,-71.34502
78766,East Providence,Orlo Avenue School,East Providence,Rhode Island,41.82488,-71.36394
78768,East Providence,Silver Spring School,Riverside,Rhode Island,41.79729,-71.36859
78769,East Providence,Emma G. Whiteknact School,East Providence,Rhode Island,41.81586,-71.36457
78770,East Providence,Watters Annex,East Providence,Rhode Island,41.77231,-71.36026
78773,Exeter-West Greenwich,Wawaloam School,Exeter,Rhode Island,41.58837,-71.62395
78774,Exeter-West Greenwich,Metcalf School,Exeter,Rhode Island,41.59844,-71.64515
78775,Exeter-West Greenwich,Mildred E. Lineham School,West Greenwich,Rhode Island,41.61298,-71.63615
78777,Exeter-West Greenwich,Exeter-West Greenwich Regional High School,West Greenwich,Rhode Island,41.60617,-71.64042
78779,Foster-Glocester,Ponaganset High School,North Scituate,Rhode Island,41.85874,-71.7133
78781,Glocester,Fogarty Memorial School,North Scituate,Rhode Island,41.87895,-71.63827
78783,Jamestown,Jamestown School-Lawn,Jamestown,Rhode Island,41.49926,-71.3781
78784,Jamestown,Jamestown School-Melrose,Jamestown,Rhode Island,41.50011,-71.3809
78785,Johnston,Brown Avenue School,Johnston,Rhode Island,41.83424,-71.54809
78786,Johnston,George C. Calef School,Johnston,Rhode Island,41.83166,-71.4739
78787,Johnston,Graniteville School,Johnston,Rhode Island,41.86289,-71.49273
78788,Johnston,Johnston Senior High School,Johnston,Rhode Island,41.83013,-71.49968
78790,Johnston,Sarah Dyer Barnes School,Johnston,Rhode Island,41.8364,-71.48593
78791,Johnston,Thornton School,Johnston,Rhode Island,41.7976,-71.47866
78792,Johnston,Winsor Hill School,Johnston,Rhode Island,41.81614,-71.47551
78793,Johnston,Early Childhood Center,Johnston,Rhode Island,41.82814,-71.50769
78797,Lincoln,Lincoln Senior High School,Lincoln,Rhode Island,41.93475,-71.44974
78801,Lincoln,Northern Early Learning Center,Manville,Rhode Island,41.96312,-71.46717
78802,Little Compton,Wilbur & Mcmahon Schools,Little Compton,Rhode Island,41.5096,-71.17277
78803,Middletown,Aquidneck School,Middletown,Rhode Island,41.49593,-71.28245
78804,Middletown,Joseph H. Gaudet School,Middletown,Rhode Island,41.51809,-71.28307
78805,Middletown,John F. Kennedy School,Middletown,Rhode Island,41.52264,-71.29875
78807,Middletown,Forest Avenue School,Middletown,Rhode Island,41.52543,-71.28604
78809,Narragansett,Narragansett High School,Narragansett,Rhode Island,41.42841,-71.47314
78810,Narragansett,Narragansett Pier School,Narragansett,Rhode Island,41.42811,-71.47246
78811,New Shoreham,Block Island School,Block Island,Rhode Island,41.16474,-71.56035
78812,Newport,Carey School,Newport,Rhode Island,41.4752,-71.3113
78813,Newport,Coggeshall School,Newport,Rhode Island,41.5002,-71.3105
78814,Newport,Cranston - Calvert School,Newport,Rhode Island,41.4949,-71.3084
78816,Newport,Rogers High School,Newport,Rhode Island,41.4673,-71.3228
78817,Newport,Sheffield School,Newport,Rhode Island,41.5042,-71.3025
78818,Newport,Dr. M. H. Sullivan School,Newport,Rhode Island,41.50873,-71.30627
78819,Newport,William J. Underwood School,Newport,Rhode Island,41.4713,-71.3203
78824,North Kingstown,North Kingstown Senior High School,North Kingstown,Rhode Island,41.55803,-71.44761
78830,North Providence,Birchwood School,North Providence,Rhode Island,41.86708,-71.45036
78831,North Providence,Centredale School,North Providence,Rhode Island,41.85719,-71.47817
78832,North Providence,Greystone School,North Providence,Rhode Island,41.86252,-71.48508
78833,North Providence,James L. Mcguire School,North Providence,Rhode Island,41.85522,-71.4671
78836,North Providence,North Providence High School,North Providence,Rhode Island,41.86125,-71.46226
78837,North Providence,Stephen Olney School,North Providence,Rhode Island,41.86248,-71.45239
78839,North Smithfield,Dr. Harry L. Halliwell Memorial School,Slatersville,Rhode Island,42.0062,-71.57605
78840,North Smithfield,North Smithfield Jr Sr High School,North Smithfield,Rhode Island,41.96964,-71.53439
78842,Pawtucket,Agnes E. Little School,Pawtucket,Rhode Island,41.87573,-71.37224
78843,Pawtucket,Curvin-Mccabe School,Pawtucket,Rhode Island,41.88855,-71.36406
78844,Pawtucket,M. Virginia Cunningham School,Pawtucket,Rhode Island,41.8749,-71.4014
78846,Pawtucket,Fallon Memorial School,Pawtucket,Rhode Island,41.86778,-71.36058
78847,Pawtucket,Flora S. Curtis Memorial School,Pawtucket,Rhode Island,41.89186,-71.34787
78848,Pawtucket,Francis J. Varieur School,Pawtucket,Rhode Island,41.86601,-71.38393
78849,Pawtucket,Henry J. Winters School,Pawtucket,Rhode Island,41.88683,-71.37471
78850,Pawtucket,Potter-Burns School,Pawtucket,Rhode Island,41.88136,-71.35418
78853,Pawtucket,Nathanael Greene School,Pawtucket,Rhode Island,41.86803,-71.41305
78855,Pawtucket,Shea Senior High School,Pawtucket,Rhode Island,41.865,-71.38729
78856,Pawtucket,William E Tolman Senior Hs,Pawtucket,Rhode Island,41.87966,-71.38087
78858,Portsmouth,Howard Hathaway School,Portsmouth,Rhode Island,41.6173,-71.24446
78860,Portsmouth,Portsmouth High School,Portsmouth,Rhode Island,41.61354,-71.24904
78862,Portsmouth,Prudence Island School,Prudence Island,Rhode Island,41.60169,-71.31987
78863,Providence,Veazie Street School,Providence,Rhode Island,41.85116,-71.43474
78864,Providence,Textron Chamber Of Commerce Academy,Providence,Rhode Island,41.82125,-71.42066
78865,Providence,Feinstein High School,Providence,Rhode Island,41.79751,-71.42564
78866,Providence,E. W. Flynn Annex,Providence,Rhode Island,,
78868,Providence,Laurel Hill Avenue Annex,Providence,Rhode Island,41.81421,-71.45659
78870,Providence,Charles Fortes Academy,Providence,Rhode Island,41.80121,-71.42774
78872,Providence,Times2 Academy,Providence,Rhode Island,41.83767,-71.42158
78876,Providence,Providence Academy Of International Studies,Providence,Rhode Island,41.79965,-71.40679
78877,Providence,William B. Cooley/Health & Science Tech. Academy,Providence,Rhode Island,41.79965,-71.40679
78878,Providence,Alternate Learning Project,Providence,Rhode Island,41.79645,-71.42487
78880,Providence,Birch Vocational Center,Providence,Rhode Island,41.83798,-71.45125
78883,Providence,Central High School,Providence,Rhode Island,41.81607,-71.42142
78884,Providence,Classical High School,Providence,Rhode Island,41.81723,-71.42082
78890,Providence,Laurel Hill Avenue School,Providence,Rhode Island,41.8153,-71.45672
78893,Providence,Mount Pleasant High School,Providence,Rhode Island,41.83798,-71.45125
78897,Providence,Pleasant View School,Providence,Rhode Island,41.83409,-71.46038
78899,Providence,Charles Fortes Annex,Providence,Rhode Island,41.80235,-71.4284
78900,Providence,Reservoir Avenue School,Providence,Rhode Island,41.7918,-71.42796
78905,Providence,Webster Avenue School,Providence,Rhode Island,41.81009,-71.44934
78908,Providence,Harrison Street High School,Providence,Rhode Island,,
78909,Providence,Hope Information Technology School,Providence,Rhode Island,41.8339,-71.4031
78910,Providence,Hope Leadership School,Providence,Rhode Island,41.8339,-71.4031
78911,Providence,Hope Arts School,Providence,Rhode Island,41.8339,-71.4031
78912,Providence,E-Cubed Academy,Providence,Rhode Island,41.85422,-71.43387
78913,Providence,Newcomer Academy,Providence,Rhode Island,41.84097,-71.39323
78914,Providence,Educare I,Providence,Rhode Island,41.8179,-71.4206
78915,Providence,Adelaide High School,Providence,Rhode Island,41.8122,-71.4284
78916,Providence,Occupational Education Program,Providence,Rhode Island,,
78917,Providence,Delsesto High School,Providence,Rhode Island,41.819,-71.4652
78918,Providence,Windmill Street Annex,Providence,Rhode Island,,
78919,Providence,Asa Messer Annex,Providence,Rhode Island,41.80918,-71.43832
78927,Scituate,Scituate High School,North Scituate,Rhode Island,41.82432,-71.6223
78928,Smithfield,Anna M. Mccabe School,Esmond,Rhode Island,41.88166,-71.54062
78929,Smithfield,Raymond C. Laperche School,Esmond,Rhode Island,41.89876,-71.50598
78930,Smithfield,Old County Road School,Esmond,Rhode Island,41.88189,-71.51138
78931,Smithfield,Smithfield Senior High School,Esmond,Rhode Island,41.87993,-71.54124
78933,Smithfield,William Winsor School,Greenville,Rhode Island,41.87079,-71.55027
78934,South Kingstown,Hazard School,Wakefield,Rhode Island,41.44479,-71.49505
78936,South Kingstown,The Farm School,Kingston,Rhode Island,41.4832,-71.54041
78937,South Kingstown,Matunuck School,Wakefield,Rhode Island,41.3872,-71.5495
78939,South Kingstown,South Kingstown High School,Wakefield,Rhode Island,41.44576,-71.49608
78944,Tiverton,Pocasset School,Tiverton,Rhode Island,41.66639,-71.18696
78945,Tiverton,Tiverton High School,Tiverton,Rhode Island,41.63046,-71.16684
78947,Tiverton,Walter E. Ranger School,Tiverton,Rhode Island,41.62974,-71.14659
78948,Tiverton,Fort Barton School,Tiverton,Rhode Island,41.62524,-71.20785
78950,Warwick,Cedar Hill School,Warwick,Rhode Island,41.68336,-71.46308
78952,Warwick,Francis School,Warwick,Rhode Island,41.74328,-71.40659
78954,Warwick,John Greene School,Warwick,Rhode Island,41.70483,-71.37519
78955,Warwick,Greenwood School,Warwick,Rhode Island,41.71053,-71.45382
78956,Warwick,Randall Holden School,Warwick,Rhode Island,41.73109,-71.40788
78957,Warwick,Holliman School,Warwick,Rhode Island,41.74843,-71.41423
78958,Warwick,Cottrell F. Hoxsie School,Warwick,Rhode Island,41.73008,-71.39851
78959,Warwick,Lippitt School,Warwick,Rhode Island,41.70786,-71.42203
78960,Warwick,Norwood School,Warwick,Rhode Island,41.75148,-71.42765
78962,Warwick,Park School,Warwick,Rhode Island,41.69286,-71.41862
78963,Warwick,Pilgrim High School,Warwick,Rhode Island,41.74519,-71.40794
78964,Warwick,Potowomut School,Warwick,Rhode Island,41.64047,-71.4548
78965,Warwick,Rhodes School,Warwick,Rhode Island,41.75838,-71.4154
78966,Warwick,E. G. Robertson School,Warwick,Rhode Island,41.6997,-71.44071
78967,Warwick,Harold F. Scott School,Warwick,Rhode Island,41.69673,-71.49095
78968,Warwick,Sherman School,Warwick,Rhode Island,41.71854,-71.39736
78969,Warwick,Toll Gate High School,Warwick,Rhode Island,41.69731,-71.47909
78970,Warwick,Warwick Neck School,Warwick,Rhode Island,41.68879,-71.37639
78971,Warwick,Warwick Veterans Memorial Hs,Warwick,Rhode Island,41.70372,-71.41075
78972,Warwick,John Wickes School,Warwick,Rhode Island,41.70684,-71.43434
78974,Warwick,Wyman School,Warwick,Rhode Island,41.75313,-71.38984
78979,West Warwick,West Warwick Senior High School,West Warwick,Rhode Island,41.70832,-71.51509
78983,Westerly,Dunn'S Corners School,Westerly,Rhode Island,41.34771,-71.77755
78984,Westerly,Tower Street School,Westerly,Rhode Island,41.38058,-71.81476
78985,Westerly,Westerly High School,Westerly,Rhode Island,41.37568,-71.81982
78986,Westerly,State Street School,Westerly,Rhode Island,41.3649,-71.8233
78988,Woonsocket,Bernon Heights School,Woonsocket,Rhode Island,41.99452,-71.50509
78989,Woonsocket,Citizens Memorial School,Woonsocket,Rhode Island,42.01114,-71.49229
78990,Woonsocket,Leo A. Savoie School,Woonsocket,Rhode Island,42.00495,-71.47806
78992,Woonsocket,Fifth Avenue School,Woonsocket,Rhode Island,41.99926,-71.52872
78993,Woonsocket,Globe Park School,Woonsocket,Rhode Island,41.98884,-71.52446
78994,Woonsocket,Harris School,Woonsocket,Rhode Island,42.00687,-71.51514
78995,Woonsocket,Governor Aram J. Pothier School,Woonsocket,Rhode Island,42.00917,-71.49335
78996,Woonsocket,Second Avenue School,Woonsocket,Rhode Island,42.00048,-71.52631
78997,Woonsocket,Social Street School,Woonsocket,Rhode Island,42.0107,-71.50255
78998,Woonsocket,Woonsocket High School,Woonsocket,Rhode Island,42.00475,-71.48412
79000,Palmetto Unified District,Leath Women`S Correctional Institution,Greenwood,South Carolina,34.25251,-82.14137
79001,Palmetto Unified District,Lee Correctional Institute,Bishopville,South Carolina,34.20558,-80.22784
79002,Palmetto Unified District,Trenton Correctional Institution,Trenton,South Carolina,33.71993,-81.84903
79003,Palmetto Unified District,Turbeville Correctional Institution,Turbeville,South Carolina,33.8782,-79.9952
79004,Palmetto Unified District,Tyger River Correctional,Enoree,South Carolina,34.71306,-81.82592
79005,Palmetto Unified District,Stevenson Correctional Institution,Columbia,South Carolina,34.06829,-81.11814
79006,Palmetto Unified District,Evans Correctional Institution,Bennettsville,South Carolina,34.6248,-79.69145
